IND_ID	Opt	Phen	AbsErr	Fitness	density
75.0	0.778996	1.05742	0.278422	0.943529	4.56567
76.0	0.130256	0.591895	0.461639	0.866303	7.40764
77.0	0.423574	0.674653	0.251079	0.870335	7.38955
78.0	0.338483	-0.172826	0.511309	0.912789	5.50803
79.0	0.786518	1.07391	0.287395	0.695041	16.9056
80.0	0.77477	1.06802	0.293252	0.906253	5.92441
81.0	0.918116	0.625691	0.292425	0.831336	9.09279
82.0	0.268924	0.681434	0.412511	0.791079	10.9834
83.0	0.504912	0.164832	0.34008	0.799115	10.6305
84.0	0.17134	-0.458336	0.629676	0.860296	7.47701
85.0	0.196992	0.619282	0.42229	0.799788	10.5266
86.0	0.560635	-0.464268	1.0249	0.821379	8.53672
87.0	0.105386	-0.035145	0.140531	0.809079	10.2353
88.0	0.684972	0.424513	0.260459	0.910095	5.79521
89.0	0.779476	0.672802	0.106674	0.822178	9.60521
90.0	0.132241	-0.350484	0.482725	0.830329	8.98279
91.0	0.462002	-0.421117	0.883119	0.872769	6.57225
92.0	0.860575	0.754901	0.105673	0.891429	6.57739
93.0	0.930832	1.08073	0.149897	0.74106	13.9706
94.0	0.608512	1.02181	0.413294	0.918065	5.39724
95.0	0.757852	0.12603	0.631822	0.833712	8.65089
96.0	0.954453	0.722031	0.232422	0.91426	5.65093
97.0	0.269593	0.483753	0.21416	0.810698	10.1263
98.0	0.647061	-0.200746	0.847807	0.786735	10.5956
99.0	0.33047	0.632155	0.301685	0.90645	5.91201
100.0	0.756283	0.607935	0.148347	0.851837	8.22905
101.0	0.17102	0.700895	0.529875	0.911331	5.54439
102.0	0.458963	0.898784	0.439821	0.885833	6.62164
103.0	0.437606	0.526944	0.0893382	0.935036	4.93135
104.0	0.717531	0.663033	0.0544983	0.857018	8.02126
105.0	0.203017	-0.0653692	0.268386	0.805393	10.3615
106.0	0.86925	0.46534	0.40391	0.831891	8.98437
107.0	0.817687	-0.256504	1.07419	0.760641	11.5018
108.0	0.267168	0.203715	0.0634529	0.904853	6.05768
